"";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct";"Agent";"Rounds played";"Average Combat Score";"KAST pct";"Average damage per round";"HS pct";"Kills";"Deaths";"Assists";"First Kills";"First Deaths";"Clutches Won";"Clutch Situations";"Assists per Kill";"First Kills per Kill";"Clutch Situations per Round";"Clutch Success pct"
"Curumi";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";46;173,5;0,67;121,2;0,15;24;34;22;4;7;"0";"4";"0.166666666666667";"0.916666666666667";"0.0869565217391304";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";297;202,4;0,75;126,5;0,2;209;190;105;24;26;"3";"22";"0.114832535885167";"0.502392344497608";"0.0740740740740741";"0.136363636363636";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";47;166,5;0,74;119;0,26;25;30;14;4;4;"1";"6";"0.16";"0.56";"0.127659574468085";"0.166666666666667";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"daiki";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";93;231,6;0,77;153,2;0,34;79;51;27;7;4;"2";"7";"0.0886075949367089";"0.341772151898734";"0.0752688172043011";"0.285714285714286";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";626;203,5;0,78;127;0,31;451;363;262;41;37;"14";"69";"0.0909090909090909";"0.580931263858093";"0.110223642172524";"0.202898550724638";"Jett";46;274,5;0,83;177,8;0,35;44;32;8;13;8;"1";"4";"0.295454545454545";"0.181818181818182";"0.0869565217391304";"0.25";"Kay/O";24;184;0,83;129,5;0,38;16;16;11;2;3;"0";"6";"0.125";"0.6875";"0.25";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";39;321;0;176,6;0,36;44;21;10;5;3;"1";"4";"0.113636363636364";"0.227272727272727";"0.102564102564103";"0.25";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";185;284,2;0,76;179,6;0,21;177;131;36;47;27;"4";"15";"0.265536723163842";"0.203389830508475";"0.0810810810810811";"0.266666666666667";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";505;227,5;0,72;144,7;0,25;410;334;164;47;45;"10";"52";"0.114634146341463";"0.4";"0.102970297029703";"0.192307692307692";"Skye";157;230;0,81;140,1;0,34;133;92;43;17;11;"3";"17";"0.12781954887218";"0.323308270676692";"0.10828025477707";"0.176470588235294";"Sova";2858;230,3;0,79;149,5;0,29;2334;1583;971;224;136;"58";"311";"0.0959725792630677";"0.416023993144816";"0.108817354793562";"0.186495176848875";"Viper";182;261,6;0,77;165,2;0,31;168;109;56;26;14;"4";"22";"0.154761904761905";"0.333333333333333";"0.120879120879121";"0.181818181818182";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"drn";"Astra";986;192,3;0,78;125,6;0,17;677;558;388;68;51;"14";"89";"0.100443131462334";"0.573116691285081";"0.09026369168357";"0.157303370786517";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";583;190,9;0,74;123;0,16;371;365;219;37;39;"13";"59";"0.0997304582210243";"0.590296495956873";"0.101200686106346";"0.220338983050847";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";210;162,7;0,7;113,7;0,17;117;132;43;15;17;"0";"15";"0.128205128205128";"0.367521367521368";"0.0714285714285714";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";306;185,1;0,73;120,9;0,19;190;201;145;18;28;"3";"31";"0.0947368421052632";"0.763157894736842";"0.101307189542484";"0.0967741935483871";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";1666;199,3;0,77;126,2;0,17;1151;1027;602;116;108;"29";"146";"0.100781928757602";"0.523023457862728";"0.0876350540216086";"0.198630136986301";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";84;153;0;116;0,16;36;74;20;5;8;"2";"13";"0.138888888888889";"0.555555555555556";"0.154761904761905";"0.153846153846154";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";982;176,8;0,76;109,8;0,2;594;566;445;79;69;"18";"80";"0.132996632996633";"0.749158249158249";"0.0814663951120163";"0.225";"Skye";126;167,3;0,65;113;0,2;76;80;41;10;9;"2";"9";"0.131578947368421";"0.539473684210526";"0.0714285714285714";"0.222222222222222";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Festival";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";86;270,5;0,81;169;0,26;79;62;21;18;15;"1";"6";"0.227848101265823";"0.265822784810127";"0.0697674418604651";"0.166666666666667";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";69;234;0,7;143,9;0,25;55;51;15;11;14;"2";"4";"0.2";"0.272727272727273";"0.0579710144927536";"0.5";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";235;263,5;0,77;172,1;0,18;210;154;63;39;28;"6";"20";"0.185714285714286";"0.3";"0.0851063829787234";"0.3";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"flowerful";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";15;288;0,8;176,9;0,3;14;9;6;2;1;"1";"1";"0.142857142857143";"0.428571428571429";"0.0666666666666667";"1";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";2554;212,1;0,72;141,1;0,25;1953;1698;361;293;210;"49";"356";"0.150025601638505";"0.18484383000512";"0.139389193422083";"0.137640449438202";"Cypher";88;193,5;0,75;131,9;0,23;60;54;16;5;5;"0";"11";"0.0833333333333333";"0.266666666666667";"0.125";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";2375;203,5;0,73;132,6;0,2;1714;1528;415;163;168;"50";"366";"0.0950991831971995";"0.242123687281214";"0.154105263157895";"0.136612021857924";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";143;234,1;0;166,3;0,18;124;92;40;13;15;"3";"21";"0.104838709677419";"0.32258064516129";"0.146853146853147";"0.142857142857143";"Sage";180;165,6;0,71;105,5;0,23;101;116;51;9;17;"2";"11";"0.0891089108910891";"0.504950495049505";"0.0611111111111111";"0.181818181818182";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";468;167;0,66;109;0,22;263;333;112;39;45;"7";"62";"0.14828897338403";"0.425855513307985";"0.132478632478632";"0.112903225806452";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Glance";"Astra";460;181;0,73;120;0,2;315;287;159;23;20;"9";"57";"0.073015873015873";"0.504761904761905";"0.123913043478261";"0.157894736842105";"Breach";402;166,1;0,81;103;0,15;238;244;214;17;11;"9";"47";"0.0714285714285714";"0.899159663865546";"0.116915422885572";"0.191489361702128";"Brimstone";117;213,5;0,8;136,1;0,24;88;72;56;12;7;"2";"13";"0.136363636363636";"0.636363636363636";"0.111111111111111";"0.153846153846154";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";140;167,3;0,67;119,6;0,16;83;94;26;6;4;"5";"21";"0.072289156626506";"0.313253012048193";"0.15";"0.238095238095238";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";226;177,5;0,83;117,1;0,24;144;120;81;14;13;"1";"17";"0.0972222222222222";"0.5625";"0.0752212389380531";"0.0588235294117647";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";489;165,8;0,77;106,8;0,2;293;293;184;30;28;"3";"32";"0.102389078498294";"0.627986348122867";"0.065439672801636";"0.09375";"Skye";62;180,7;0,65;109,8;0,21;37;41;16;7;7;"0";"2";"0.189189189189189";"0.432432432432432";"0.032258064516129";"0";"Sova";1448;180,5;0,77;119,2;0,19;921;896;499;74;56;"35";"189";"0.0803474484256243";"0.541802388707926";"0.130524861878453";"0.185185185185185";"Viper";85;198,8;0,8;124,6;0,17;61;50;26;6;3;"1";"14";"0.0983606557377049";"0.426229508196721";"0.164705882352941";"0.0714285714285714";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"Jazzyk1ns";"Astra";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Breach";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";118;237,5;0,74;148,4;0,2;102;75;16;16;20;"0";"12";"0.156862745098039";"0.156862745098039";"0.101694915254237";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";2342;244,8;0,73;153,6;0,23;1981;1643;445;485;363;"27";"159";"0.244825845532559";"0.224634023220596";"0.0678906917164816";"0.169811320754717";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";129;236;0,71;153;0,2;101;99;31;25;21;"2";"8";"0.247524752475248";"0.306930693069307";"0.062015503875969";"0.25";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";100;204;0,72;133;0,18;69;65;28;15;20;"2";"8";"0.217391304347826";"0.405797101449275";"0.08";"0.25";"Raze";1973;245,3;0,73;160,7;0,19;1606;1390;507;330;287;"13";"118";"0.205479452054795";"0.315691158156912";"0.0598073998986315";"0.110169491525424";"Reyna";73;232,5;0,74;156,5;0,19;55;50;20;14;10;"0";"4";"0.254545454545455";"0.363636363636364";"0.0547945205479452";"0";"Sage";343;208,8;0,77;135,9;0,24;257;214;123;31;37;"4";"19";"0.120622568093385";"0.478599221789883";"0.0553935860058309";"0.210526315789474";"Skye";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sova";99;247,8;0;154;0,25;95;40;42;14;5;"3";"9";"0.147368421052632";"0.442105263157895";"0.0909090909090909";"0.333333333333333";"Viper";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"JinNy";"Astra";16;216;0,81;140,4;0,33;14;10;5;4;0;"1";"1";"0.285714285714286";"0.357142857142857";"0.0625";"1";"Breach";1539;161,8;0,78;102,9;0,24;910;970;609;43;72;"34";"219";"0.0472527472527473";"0.669230769230769";"0.142300194931774";"0.155251141552511";"Brimstone";78;139;0;116,1;0,26;36;61;17;3;4;"0";"7";"0.0833333333333333";"0.472222222222222";"0.0897435897435897";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";28;219;0,61;155,8;0,29;21;20;7;1;4;"0";"5";"0.0476190476190476";"0.333333333333333";"0.178571428571429";"0";"Jett";313;194,3;0,74;130,4;0,24;208;201;67;35;29;"8";"35";"0.168269230769231";"0.322115384615385";"0.111821086261981";"0.228571428571429";"Kay/O";367;207,1;0,81;132,2;0,21;259;212;230;24;16;"15";"43";"0.0926640926640927";"0.888030888030888";"0.11716621253406";"0.348837209302326";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";2023;165,2;0,88;106;0,24;1185;1361;483;111;111;"28";"252";"0.0936708860759494";"0.407594936708861";"0.124567474048443";"0.111111111111111";"Phoenix";71;143;0,8;102,1;0,25;35;57;14;10;5;"0";"7";"0.285714285714286";"0.4";"0.0985915492957746";"0";"Raze";46;333,7;0,85;210,6;0,16;53;22;15;5;3;"1";"2";"0.0943396226415094";"0.283018867924528";"0.0434782608695652";"0.5";"Reyna";123;273,5;0,84;178,6;0,24;121;81;27;13;10;"3";"18";"0.107438016528926";"0.223140495867769";"0.146341463414634";"0.166666666666667";"Sage";181;158;0,76;97,6;0,24;102;114;59;6;12;"2";"23";"0.0588235294117647";"0.57843137254902";"0.12707182320442";"0.0869565217391304";"Skye";564;201,6;0,74;131,6;0,23;403;356;156;42;21;"6";"74";"0.104218362282878";"0.387096774193548";"0.131205673758865";"0.0810810810810811";"Sova";430;193,1;0,72;132,4;0,22;292;269;135;17;21;"14";"82";"0.0582191780821918";"0.462328767123288";"0.190697674418605";"0.170731707317073";"Viper";61;244;0,75;156,2;0,19;51;35;32;6;1;"1";"10";"0.117647058823529";"0.627450980392157";"0.163934426229508";"0.1";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
"juliano";"Astra";146;210,3;0,83;145,7;0,23;116;91;71;3;11;"1";"21";"0.0258620689655172";"0.612068965517241";"0.143835616438356";"0.0476190476190476";"Breach";77;205,3;0,74;139,2;0,31;54;49;33;6;5;"0";"4";"0.111111111111111";"0.611111111111111";"0.051948051948052";"0";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";45;211;0,71;137,5;0,3;37;26;4;4;3;"1";"5";"0.108108108108108";"0.108108108108108";"0.111111111111111";"0.2";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Jett";1257;260;0,73;162,9;0,22;1128;886;263;276;214;"14";"81";"0.24468085106383";"0.233156028368794";"0.0644391408114559";"0.172839506172839";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";40;224;0,78;152;0,15;33;25;11;7;8;"0";"1";"0.212121212121212";"0.333333333333333";"0.025";"0";"Omen";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";635;275,4;0,71;173,1;0,17;560;469;166;116;107;"4";"39";"0.207142857142857";"0.296428571428571";"0.0614173228346457";"0.102564102564103";"Reyna";62;304,3;0,74;196,9;0,25;69;44;9;13;8;"1";"6";"0.188405797101449";"0.130434782608696";"0.0967741935483871";"0.166666666666667";"Sage";83;219,6;0,82;137;0,22;67;45;31;3;10;"2";"8";"0.0447761194029851";"0.462686567164179";"0.0963855421686747";"0.25";"Skye";77;257,5;0,78;168,4;0,29;67;47;28;11;6;"1";"5";"0.164179104477612";"0.417910447761194";"0.0649350649350649";"0.2";"Sova";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Viper";156;263,3;0,77;168,1;0,24;148;93;47;27;16;"3";"8";"0.182432432432432";"0.317567567567568";"0.0512820512820513";"0.375";"Yoru";64;229,7;0,78;144,2;0,23;52;42;15;7;10;"1";"2";"0.134615384615385";"0.288461538461538";"0.03125";"0.5"
"kalita";"Astra";536;215,4;0,74;146,2;0,22;416;359;159;47;48;"10";"56";"0.112980769230769";"0.382211538461538";"0.104477611940299";"0.178571428571429";"Breach";350;202,5;0,79;134;0,23;257;212;111;23;23;"5";"30";"0.0894941634241245";"0.431906614785992";"0.0857142857142857";"0.166666666666667";"Brimstone";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Chamber";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Cypher";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Fade";19;215;0,95;129,4;0,11;14;10;9;1;2;"0";"1";"0.0714285714285714";"0.642857142857143";"0.0526315789473684";"0";"Jett";100;245;0,73;155,4;0,22;82;70;18;20;15;"2";"8";"0.24390243902439";"0.219512195121951";"0.08";"0.25";"Kay/O";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Killjoy";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Neon";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Omen";35;138,5;0,77;91,5;0,23;21;19;14;2;2;"2";"4";"0.0952380952380952";"0.666666666666667";"0.114285714285714";"0.5";"Phoenix";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Raze";104;201,5;0,64;131,8;0,2;69;76;14;9;17;"1";"16";"0.130434782608696";"0.202898550724638";"0.153846153846154";"0.0625";"Reyna";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"Sage";14;81;0,5;63;0,04;2;14;4;1;4;"0";"0";"0.5";"2";"0";"0";"Skye";16;164;0,94;116,9;0,25;12;8;5;1;1;"1";"2";"0.0833333333333333";"0.416666666666667";"0.125";"0.5";"Sova";526;212,9;0,85;144,7;0,25;411;272;208;46;22;"10";"49";"0.111922141119221";"0.506082725060827";"0.0931558935361217";"0.204081632653061";"Viper";367;206,9;0,78;140,3;0,24;266;225;115;33;22;"4";"43";"0.12406015037594";"0.432330827067669";"0.11716621253406";"0.0930232558139535";"Yoru";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0"
